listed_date,order_book_id
2016-02-25,300400.XSHE
2016-02-25,600853.XSHG
2016-02-25,300323.XSHE
2016-02-25,600165.XSHG
2016-02-25,000631.XSHE
2016-02-25,002067.XSHE
2016-02-25,603600.XSHG
2016-02-25,000779.XSHE
2016-02-25,300476.XSHE
2016-02-25,002253.XSHE
2016-02-25,002259.XSHE
2016-02-25,002335.XSHE
2016-02-25,002374.XSHE
2016-02-25,600698.XSHG
2016-02-25,300377.XSHE
2016-02-25,600707.XSHG
2016-02-25,002126.XSHE
2016-02-25,601929.XSHG
2016-02-25,300011.XSHE
2016-02-25,300319.XSHE
2016-02-25,603703.XSHG
2016-02-25,002747.XSHE
2016-02-25,300449.XSHE
2016-02-25,300250.XSHE
2016-02-25,300002.XSHE
2016-02-25,300472.XSHE
2016-02-25,002474.XSHE
2016-02-25,300066.XSHE
2016-02-25,300133.XSHE
2016-02-25,002519.XSHE
2016-02-25,000564.XSHE
2016-02-25,600602.XSHG
2016-02-25,002296.XSHE
2016-02-25,002101.XSHE
2016-02-25,600359.XSHG
2016-02-25,002337.XSHE
2016-02-25,002133.XSHE
2016-02-25,300093.XSHE
2016-02-25,300443.XSHE
2016-02-25,300109.XSHE
2016-02-25,600212.XSHG
2016-02-25,300032.XSHE
2016-02-25,002547.XSHE
2016-02-25,002050.XSHE
2016-02-25,002564.XSHE
2016-02-25,002220.XSHE
2016-02-25,600462.XSHG
2016-02-25,600501.XSHG
2016-02-25,300478.XSHE
2016-02-25,600459.XSHG
2016-02-25,002484.XSHE
2016-02-25,002143.XSHE
2016-02-25,601777.XSHG
2016-02-25,603019.XSHG
2016-02-25,600499.XSHG
2016-02-25,002345.XSHE
2016-02-25,600829.XSHG
2016-02-25,300249.XSHE
2016-02-25,000737.XSHE
2016-02-25,300099.XSHE
2016-02-25,300019.XSHE
2016-02-25,600608.XSHG
2016-02-25,000099.XSHE
2016-02-25,300464.XSHE
2016-02-25,300051.XSHE
2016-02-25,600882.XSHG
2016-02-25,600116.XSHG
2016-02-25,300325.XSHE
2016-02-25,600287.XSHG
2016-02-25,000693.XSHE
2016-02-25,002270.XSHE
2016-02-25,300301.XSHE
2016-02-25,300048.XSHE
2016-02-25,000565.XSHE
2016-02-25,300350.XSHE
2016-02-25,300069.XSHE
2016-02-25,600781.XSHG
2016-02-25,600866.XSHG
2016-02-25,603328.XSHG
2016-02-25,600172.XSHG
2016-02-25,600814.XSHG
2016-02-25,002526.XSHE
2016-02-25,600477.XSHG
2016-02-25,603006.XSHG
2016-02-25,002147.XSHE
2016-02-25,002537.XSHE
2016-02-25,300265.XSHE
2016-02-25,002073.XSHE
2016-02-25,002719.XSHE
2016-02-25,600112.XSHG
2016-02-25,300337.XSHE
2016-02-25,002683.XSHE
2016-02-25,600844.XSHG
2016-02-25,000930.XSHE
2016-02-25,000428.XSHE
2016-02-25,600110.XSHG
2016-02-25,600697.XSHG
2016-02-25,300200.XSHE
2016-02-25,601928.XSHG
2016-02-25,000509.XSHE
2016-02-25,601388.XSHG
2016-02-25,000795.XSHE
2016-02-25,002411.XSHE
2016-02-25,300122.XSHE
2016-02-25,600306.XSHG
2016-02-25,600621.XSHG
2016-02-25,000403.XSHE
2016-02-25,600892.XSHG
2016-02-25,002171.XSHE
2016-02-25,600149.XSHG
2016-02-25,000919.XSHE
2016-02-25,600967.XSHG
2016-02-25,603116.XSHG
2016-02-25,300466.XSHE
2016-02-25,000018.XSHE
2016-02-25,600218.XSHG
2016-02-25,600114.XSHG
2016-02-25,603018.XSHG
2016-02-25,600229.XSHG
2016-02-25,002539.XSHE
2016-02-25,603158.XSHG
2016-02-25,000560.XSHE
2016-02-25,002423.XSHE
2016-02-25,600604.XSHG
2016-02-25,300355.XSHE
2016-02-25,600605.XSHG
2016-02-25,300276.XSHE
2016-02-25,002181.XSHE
2016-02-25,300161.XSHE
2016-02-25,300243.XSHE
2016-02-25,300268.XSHE
2016-02-25,000935.XSHE
2016-02-25,002077.XSHE
2016-02-25,002781.XSHE
2016-02-25,603588.XSHG
2016-02-25,600237.XSHG
2016-02-25,002248.XSHE
2016-02-25,000861.XSHE
2016-02-25,002727.XSHE
2016-02-25,600769.XSHG
2016-02-25,600113.XSHG
2016-02-25,002229.XSHE
2016-02-25,600653.XSHG
2016-02-25,000006.XSHE
2016-02-25,600466.XSHG
2016-02-25,002261.XSHE
2016-02-25,000545.XSHE
2016-02-25,002106.XSHE
2016-02-25,000590.XSHE
2016-02-25,000928.XSHE
2016-02-25,300223.XSHE
2016-02-25,300274.XSHE
2016-02-25,002584.XSHE
2016-02-25,002765.XSHE
2016-02-25,300021.XSHE
2016-02-25,002149.XSHE
2016-02-25,300102.XSHE
2016-02-25,600401.XSHG
2016-02-25,600984.XSHG
2016-02-25,000990.XSHE
2016-02-25,002488.XSHE
2016-02-25,300184.XSHE
2016-02-25,300309.XSHE
2016-02-25,002600.XSHE
2016-02-25,300257.XSHE
2016-02-25,002535.XSHE
2016-02-25,002373.XSHE
2016-02-25,300029.XSHE
2016-02-25,002092.XSHE
2016-02-25,002698.XSHE
2016-02-25,300365.XSHE
2016-02-25,002524.XSHE
2016-02-25,600345.XSHG
2016-02-25,603866.XSHG
2016-02-25,600693.XSHG
2016-02-25,000639.XSHE
2016-02-25,002004.XSHE
2016-02-25,603118.XSHG
2016-02-25,600667.XSHG
2016-02-25,002153.XSHE
2016-02-25,300210.XSHE
2016-02-25,000777.XSHE
2016-02-25,600460.XSHG
2016-02-25,002513.XSHE
2016-02-25,300167.XSHE
2016-02-25,300205.XSHE
2016-02-25,002506.XSHE
2016-02-25,600593.XSHG
2016-02-25,300101.XSHE
2016-02-25,601118.XSHG
2016-02-25,600682.XSHG
2016-02-25,601233.XSHG
2016-02-25,002551.XSHE
2016-02-25,300229.XSHE
2016-02-25,000055.XSHE
2016-02-25,300131.XSHE
2016-02-25,300094.XSHE
2016-02-25,002195.XSHE
2016-02-25,300300.XSHE
2016-02-25,002099.XSHE
2016-02-25,002453.XSHE
2016-02-25,002520.XSHE
2016-02-25,000677.XSHE
2016-02-25,000070.XSHE
2016-02-25,300259.XSHE
2016-02-25,000735.XSHE
2016-02-25,000733.XSHE
2016-02-25,002134.XSHE
2016-02-25,603268.XSHG
2016-02-25,002319.XSHE
2016-02-25,002447.XSHE
2016-02-25,300154.XSHE
2016-02-25,600470.XSHG
2016-02-25,000551.XSHE
2016-02-25,300372.XSHE
2016-02-25,603901.XSHG
2016-02-25,600789.XSHG
2016-02-25,600648.XSHG
2016-02-25,000526.XSHE
2016-02-25,002378.XSHE
2016-02-25,000584.XSHE
2016-02-25,300397.XSHE
2016-02-25,000592.XSHE
2016-02-25,600743.XSHG
2016-02-25,000547.XSHE
2016-02-25,002129.XSHE
2016-02-25,002786.XSHE
2016-02-25,002100.XSHE
2016-02-25,002687.XSHE
2016-02-25,002553.XSHE
2016-02-25,000950.XSHE
2016-02-25,600836.XSHG
2016-02-25,002560.XSHE
2016-02-25,000997.XSHE
2016-02-25,002287.XSHE
2016-02-25,000037.XSHE
2016-02-25,300045.XSHE
2016-02-25,300103.XSHE
2016-02-25,600728.XSHG
2016-02-25,002091.XSHE
2016-02-25,002776.XSHE
2016-02-25,300076.XSHE
2016-02-25,002212.XSHE
2016-02-25,600691.XSHG
2016-02-25,600356.XSHG
2016-02-25,002310.XSHE
2016-02-25,002344.XSHE
2016-02-25,002068.XSHE
2016-02-25,002418.XSHE
2016-02-25,300320.XSHE
2016-02-25,000791.XSHE
2016-02-25,300311.XSHE
2016-02-25,600724.XSHG
2016-02-25,600766.XSHG
2016-02-25,002441.XSHE
2016-02-25,600722.XSHG
2016-02-25,002568.XSHE
2016-02-25,002481.XSHE
2016-02-25,000973.XSHE
2016-02-25,002016.XSHE
2016-02-25,000570.XSHE
2016-02-25,600806.XSHG
2016-02-25,300165.XSHE
2016-02-25,601099.XSHG
2016-02-25,002620.XSHE
2016-02-25,000927.XSHE
2016-02-25,000510.XSHE
2016-02-25,002591.XSHE
2016-02-25,002711.XSHE
2016-02-25,002723.XSHE
2016-02-25,300284.XSHE
2016-02-25,600848.XSHG
2016-02-25,002040.XSHE
2016-02-25,300150.XSHE
2016-02-25,002759.XSHE
2016-02-25,000411.XSHE
2016-02-25,600515.XSHG
2016-02-25,600529.XSHG
2016-02-25,600017.XSHG
2016-02-25,002546.XSHE
2016-02-25,002604.XSHE
2016-02-25,002649.XSHE
2016-02-25,600830.XSHG
2016-02-25,600072.XSHG
2016-02-25,000859.XSHE
2016-02-25,300049.XSHE
2016-02-25,600705.XSHG
2016-02-25,600824.XSHG
2016-02-25,002659.XSHE
2016-02-25,600057.XSHG
2016-02-25,300384.XSHE
2016-02-25,300062.XSHE
2016-02-25,603606.XSHG
2016-02-25,600785.XSHG
2016-02-25,002132.XSHE
2016-02-25,002084.XSHE
2016-02-25,600820.XSHG
2016-02-25,002170.XSHE
2016-02-25,300082.XSHE
2016-02-25,300420.XSHE
2016-02-25,600353.XSHG
2016-02-25,002780.XSHE
2016-02-25,600232.XSHG
2016-02-25,002406.XSHE
2016-02-25,300176.XSHE
2016-02-25,600851.XSHG
2016-02-25,002297.XSHE
2016-02-25,300137.XSHE
2016-02-25,300375.XSHE
2016-02-25,600525.XSHG
2016-02-25,002268.XSHE
2016-02-25,002442.XSHE
2016-02-25,600891.XSHG
2016-02-25,002466.XSHE
2016-02-25,603066.XSHG
2016-02-25,600078.XSHG
2016-02-25,000820.XSHE
2016-02-25,000880.XSHE
2016-02-25,300414.XSHE
2016-02-25,600316.XSHG
2016-02-25,600130.XSHG
2016-02-25,000756.XSHE
2016-02-25,600491.XSHG
2016-02-25,600720.XSHG
2016-02-25,600876.XSHG
2016-02-25,002627.XSHE
2016-02-25,000926.XSHE
2016-02-25,300483.XSHE
2016-02-25,600082.XSHG
2016-02-25,002038.XSHE
2016-02-25,600449.XSHG
2016-02-25,300486.XSHE
2016-02-25,600628.XSHG
2016-02-25,300095.XSHE
2016-02-25,000557.XSHE
2016-02-25,300004.XSHE
2016-02-25,600094.XSHG
2016-02-25,600257.XSHG
2016-02-25,600228.XSHG
2016-02-26,300429.XSHE
2016-02-26,002567.XSHE
2016-02-26,300253.XSHE
2016-02-26,600962.XSHG
2016-02-26,002417.XSHE
2016-02-26,000815.XSHE
2016-02-26,000659.XSHE
2016-02-26,000020.XSHE
2016-02-26,600217.XSHG
2016-02-26,300380.XSHE
2016-02-26,600982.XSHG
2016-02-26,600071.XSHG
2016-02-26,600732.XSHG
2016-02-26,002103.XSHE
2016-02-26,600247.XSHG
2016-02-26,600644.XSHG
2016-02-26,002226.XSHE
2016-02-26,601388.XSHG
2016-02-26,600693.XSHG
2016-02-26,000677.XSHE
2016-02-26,000657.XSHE
2016-02-26,600455.XSHG
2016-02-29,300369.XSHE
2016-02-29,600793.XSHG
2016-02-29,300230.XSHE
2016-02-29,300047.XSHE
2016-02-29,002045.XSHE
2016-02-29,002027.XSHE
2016-02-29,600463.XSHG
2016-02-29,603128.XSHG
2016-02-29,300429.XSHE
2016-02-29,300148.XSHE
2016-02-29,300373.XSHE
2016-02-29,600008.XSHG
2016-02-29,300327.XSHE
2016-02-29,002289.XSHE
2016-02-29,600565.XSHG
2016-02-29,300263.XSHE
2016-02-29,000524.XSHE
2016-02-29,002536.XSHE
2016-02-29,300485.XSHE
2016-02-29,300010.XSHE
2016-02-29,600818.XSHG
2016-02-29,600652.XSHG
2016-02-29,600242.XSHG
2016-02-29,600074.XSHG
2016-02-29,002215.XSHE
2016-02-29,002567.XSHE
2016-02-29,002208.XSHE
2016-02-29,603979.XSHG
2016-02-29,300207.XSHE
2016-02-29,600666.XSHG
2016-02-29,002313.XSHE
2016-02-29,002596.XSHE
2016-02-29,600272.XSHG
2016-02-29,002692.XSHE
2016-02-29,600730.XSHG
2016-02-29,300160.XSHE
2016-02-29,002446.XSHE
2016-02-29,300077.XSHE
2016-02-29,600058.XSHG
2016-02-29,002771.XSHE
2016-02-29,300287.XSHE
2016-02-29,002690.XSHE
2016-02-29,000821.XSHE
2016-02-29,002444.XSHE
2016-02-29,002184.XSHE
2016-02-29,300126.XSHE
2016-02-29,600155.XSHG
2016-02-29,300467.XSHE
2016-02-29,000628.XSHE
2016-02-29,002235.XSHE
2016-02-29,300217.XSHE
2016-02-29,600158.XSHG
2016-02-29,300465.XSHE
2016-02-29,603800.XSHG
2016-02-29,601311.XSHG
2016-02-29,600739.XSHG
2016-02-29,600160.XSHG
2016-02-29,002320.XSHE
2016-02-29,600650.XSHG
2016-02-29,002338.XSHE
2016-02-29,000611.XSHE
2016-02-29,300279.XSHE
2016-02-29,000532.XSHE
2016-02-29,300458.XSHE
2016-02-29,300253.XSHE
2016-02-29,603300.XSHG
2016-02-29,002343.XSHE
2016-02-29,600202.XSHG
2016-02-29,002355.XSHE
2016-02-29,000032.XSHE
2016-02-29,300228.XSHE
2016-02-29,300134.XSHE
2016-02-29,300358.XSHE
2016-02-29,300168.XSHE
2016-02-29,002098.XSHE
2016-02-29,300488.XSHE
2016-02-29,603398.XSHG
2016-02-29,300244.XSHE
2016-02-29,600962.XSHG
2016-02-29,000687.XSHE
2016-02-29,002278.XSHE
2016-02-29,300061.XSHE
2016-02-29,002022.XSHE
2016-02-29,300473.XSHE
2016-02-29,300175.XSHE
2016-02-29,002615.XSHE
2016-02-29,002407.XSHE
2016-02-29,002224.XSHE
2016-02-29,002417.XSHE
2016-02-29,002699.XSHE
2016-02-29,300073.XSHE
2016-02-29,002401.XSHE
2016-02-29,603999.XSHG
2016-02-29,300182.XSHE
2016-02-29,603017.XSHG
2016-02-29,300213.XSHE
2016-02-29,300233.XSHE
2016-02-29,002105.XSHE
2016-02-29,002222.XSHE
2016-02-29,300368.XSHE
2016-02-29,000695.XSHE
2016-02-29,600358.XSHG
2016-02-29,300318.XSHE
2016-02-29,603996.XSHG
2016-02-29,300236.XSHE
2016-02-29,000017.XSHE
2016-02-29,600448.XSHG
2016-02-29,600689.XSHG
2016-02-29,000530.XSHE
2016-02-29,300155.XSHE
2016-02-29,300050.XSHE
2016-02-29,600137.XSHG
2016-02-29,000681.XSHE
2016-02-29,600735.XSHG
2016-02-29,600763.XSHG
2016-02-29,000852.XSHE
2016-02-29,000815.XSHE
2016-02-29,300480.XSHE
2016-02-29,300040.XSHE
2016-02-29,300354.XSHE
2016-02-29,000659.XSHE
2016-02-29,300312.XSHE
2016-02-29,000996.XSHE
2016-02-29,600444.XSHG
2016-02-29,002315.XSHE
2016-02-29,300241.XSHE
2016-02-29,000558.XSHE
2016-02-29,002075.XSHE
2016-02-29,002490.XSHE
2016-02-29,600611.XSHG
2016-02-29,600679.XSHG
2016-02-29,002750.XSHE
2016-02-29,000890.XSHE
2016-02-29,002751.XSHE
2016-02-29,300212.XSHE
2016-02-29,300297.XSHE
2016-02-29,002066.XSHE
2016-02-29,002205.XSHE
2016-02-29,600136.XSHG
2016-02-29,002518.XSHE
2016-02-29,002371.XSHE
2016-02-29,600278.XSHG
2016-02-29,000158.XSHE
2016-02-29,002346.XSHE
2016-02-29,002303.XSHE
2016-02-29,002279.XSHE
2016-02-29,300493.XSHE
2016-02-29,000812.XSHE
2016-02-29,300075.XSHE
2016-02-29,600217.XSHG
2016-02-29,300209.XSHE
2016-02-29,002173.XSHE
2016-02-29,600630.XSHG
2016-02-29,002607.XSHE
2016-02-29,603778.XSHG
2016-02-29,002228.XSHE
2016-02-29,300370.XSHE
2016-02-29,300321.XSHE
2016-02-29,601599.XSHG
2016-02-29,000799.XSHE
2016-02-29,300083.XSHE
2016-02-29,300380.XSHE
2016-02-29,002276.XSHE
2016-02-29,002336.XSHE
2016-02-29,300239.XSHE
2016-02-29,300008.XSHE
2016-02-29,002782.XSHE
2016-02-29,000503.XSHE
2016-02-29,300256.XSHE
2016-02-29,300407.XSHE
2016-02-29,300399.XSHE
2016-02-29,600992.XSHG
2016-02-29,300364.XSHE
2016-02-29,002432.XSHE
2016-02-29,002709.XSHE
2016-02-29,000691.XSHE
2016-02-29,300417.XSHE
2016-02-29,300065.XSHE
2016-02-29,002176.XSHE
2016-02-29,600822.XSHG
2016-02-29,002148.XSHE
2016-02-29,300227.XSHE
2016-02-29,300254.XSHE
2016-02-29,300302.XSHE
2016-02-29,600706.XSHG
2016-02-29,002435.XSHE
2016-02-29,000042.XSHE
2016-02-29,300490.XSHE
2016-02-29,600297.XSHG
2016-02-29,002308.XSHE
2016-02-29,000851.XSHE
2016-02-29,002785.XSHE
2016-02-29,002011.XSHE
2016-02-29,000785.XSHE
2016-02-29,603636.XSHG
2016-02-29,002273.XSHE
2016-02-29,002642.XSHE
2016-02-29,600898.XSHG
2016-02-29,002240.XSHE
2016-02-29,000976.XSHE
2016-02-29,300112.XSHE
2016-02-29,300447.XSHE
2016-02-29,300494.XSHE
2016-02-29,002286.XSHE
2016-02-29,300427.XSHE
2016-02-29,600982.XSHG
2016-02-29,603003.XSHG
2016-02-29,603936.XSHG
2016-02-29,002026.XSHE
2016-02-29,002686.XSHE
2016-02-29,600091.XSHG
2016-02-29,600963.XSHG
2016-02-29,600619.XSHG
2016-02-29,300395.XSHE
2016-02-29,300383.XSHE
2016-02-29,600476.XSHG
2016-02-29,300497.XSHE
2016-02-29,600119.XSHG
2016-02-29,300438.XSHE
2016-02-29,600301.XSHG
2016-02-29,000059.XSHE
2016-02-29,002440.XSHE
2016-02-29,300390.XSHE
2016-02-29,603997.XSHG
2016-02-29,300130.XSHE
2016-02-29,600536.XSHG
2016-02-29,002712.XSHE
2016-02-29,300178.XSHE
2016-02-29,600838.XSHG
2016-02-29,300231.XSHE
2016-02-29,300245.XSHE
2016-02-29,300307.XSHE
2016-02-29,300031.XSHE
2016-02-29,600783.XSHG
2016-02-29,000587.XSHE
2016-02-29,300310.XSHE
2016-02-29,600756.XSHG
2016-02-29,300216.XSHE
2016-02-29,601616.XSHG
2016-02-29,300222.XSHE
2016-02-29,600754.XSHG
2016-02-29,600599.XSHG
2016-02-29,300489.XSHE
2016-02-29,600193.XSHG
2016-02-29,300016.XSHE
2016-02-29,002290.XSHE
2016-02-29,002325.XSHE
2016-02-29,300457.XSHE
2016-02-29,600071.XSHG
2016-02-29,300304.XSHE
2016-02-29,300036.XSHE
2016-02-29,002191.XSHE
2016-02-29,002700.XSHE
2016-02-29,300286.XSHE
2016-02-29,600732.XSHG
2016-02-29,002291.XSHE
2016-02-29,300018.XSHE
2016-02-29,002730.XSHE
2016-02-29,000676.XSHE
2016-02-29,002509.XSHE
2016-02-29,002183.XSHE
2016-02-29,002494.XSHE
2016-02-29,300479.XSHE
2016-02-29,002576.XSHE
2016-02-29,300441.XSHE
2016-02-29,300088.XSHE
2016-02-29,300442.XSHE
2016-02-29,300288.XSHE
2016-02-29,603299.XSHG
2016-02-29,600576.XSHG
2016-02-29,300356.XSHE
2016-02-29,002708.XSHE
2016-02-29,300187.XSHE
2016-02-29,600826.XSHG
2016-02-29,000502.XSHE
2016-02-29,000151.XSHE
2016-02-29,300246.XSHE
2016-02-29,300495.XSHE
2016-02-29,002174.XSHE
2016-02-29,600311.XSHG
2016-02-29,300123.XSHE
2016-02-29,002284.XSHE
2016-02-29,600283.XSHG
2016-02-29,002778.XSHE
2016-02-29,002161.XSHE
2016-02-29,000016.XSHE
2016-02-29,600139.XSHG
2016-02-29,000409.XSHE
2016-02-29,300125.XSHE
2016-02-29,002137.XSHE
2016-02-29,002624.XSHE
2016-02-29,000839.XSHE
2016-02-29,002722.XSHE
2016-02-29,300058.XSHE
2016-02-29,300089.XSHE
2016-02-29,603227.XSHG
2016-02-29,002425.XSHE
2016-02-29,300352.XSHE
2016-02-29,300053.XSHE
2016-02-29,002103.XSHE
2016-02-29,600070.XSHG
2016-02-29,300262.XSHE
2016-02-29,300314.XSHE
2016-02-29,600180.XSHG
2016-02-29,600105.XSHG
2016-02-29,300035.XSHE
2016-02-29,002431.XSHE
2016-02-29,300351.XSHE
2016-02-29,600446.XSHG
2016-02-29,002504.XSHE
2016-02-29,300277.XSHE
2016-02-29,300085.XSHE
2016-02-29,600626.XSHG
2016-02-29,300033.XSHE
2016-02-29,300121.XSHE
2016-02-29,600408.XSHG
2016-02-29,300461.XSHE
2016-02-29,300098.XSHE
2016-02-29,002777.XSHE
2016-02-29,002766.XSHE
2016-02-29,002662.XSHE
2016-02-29,002702.XSHE
2016-02-29,000666.XSHE
2016-02-29,002601.XSHE
2016-02-29,600247.XSHG
2016-02-29,002660.XSHE
2016-02-29,300056.XSHE
2016-02-29,000058.XSHE
2016-02-29,000793.XSHE
2016-02-29,002622.XSHE
2016-02-29,300162.XSHE
2016-02-29,002227.XSHE
2016-02-29,300151.XSHE
2016-02-29,002037.XSHE
2016-02-29,600718.XSHG
2016-02-29,300353.XSHE
2016-02-29,600692.XSHG
2016-02-29,002758.XSHE
2016-02-29,300188.XSHE
2016-02-29,300496.XSHE
2016-02-29,002330.XSHE
2016-02-29,300009.XSHE
2016-02-29,300469.XSHE
2016-02-29,000803.XSHE
2016-02-29,000892.XSHE
2016-02-29,002329.XSHE
2016-02-29,601368.XSHG
2016-02-29,603696.XSHG
2016-02-29,603598.XSHG
2016-02-29,600288.XSHG
2016-02-29,300193.XSHE
2016-02-29,002467.XSHE
2016-02-29,300197.XSHE
2016-02-29,000909.XSHE
2016-02-29,002348.XSHE
2016-02-29,002232.XSHE
2016-02-29,002123.XSHE
2016-02-29,300006.XSHE
2016-02-29,000555.XSHE
2016-02-29,002341.XSHE
2016-02-29,000810.XSHE
2016-02-29,000760.XSHE
2016-02-29,002618.XSHE
2016-02-29,300128.XSHE
2016-02-29,300059.XSHE
2016-02-29,600610.XSHG
2016-02-29,300448.XSHE
2016-02-29,300422.XSHE
2016-02-29,002056.XSHE
2016-02-29,002439.XSHE
2016-02-29,300020.XSHE
2016-02-29,002125.XSHE
2016-02-29,002502.XSHE
2016-02-29,002247.XSHE
2016-02-29,002655.XSHE
2016-02-29,601801.XSHG
2016-02-29,000972.XSHE
2016-02-29,000595.XSHE
2016-02-29,300275.XSHE
2016-02-29,002496.XSHE
2016-02-29,000529.XSHE
2016-02-29,002575.XSHE
2016-02-29,000712.XSHE
2016-02-29,603456.XSHG
2016-02-29,002113.XSHE
2016-02-29,000727.XSHE
2016-02-29,600767.XSHG
2016-02-29,300211.XSHE
2016-02-29,600734.XSHG
2016-02-29,300119.XSHE
2016-02-29,600213.XSHG
2016-02-29,000901.XSHE
2016-02-29,300394.XSHE
2016-02-29,300191.XSHE
2016-02-29,300192.XSHE
2016-02-29,002623.XSHE
2016-02-29,002590.XSHE
2016-02-29,600644.XSHG
2016-02-29,600055.XSHG
2016-02-29,000802.XSHE
2016-02-29,002226.XSHE
2016-02-29,002243.XSHE
2016-02-29,600163.XSHG
2016-02-29,600573.XSHG
2016-02-29,300141.XSHE
2016-02-29,600864.XSHG
2016-02-29,000504.XSHE
2016-02-29,002733.XSHE
2016-02-29,300135.XSHE
2016-02-29,300261.XSHE
2016-02-29,002055.XSHE
2016-02-29,002438.XSHE
2016-02-29,300084.XSHE
2016-02-29,600069.XSHG
2016-02-29,600640.XSHG
2016-02-29,300387.XSHE
2016-02-29,300291.XSHE
2016-02-29,000068.XSHE
2016-02-29,300264.XSHE
2016-02-29,600614.XSHG
2016-02-29,600623.XSHG
2016-02-29,600433.XSHG
2016-02-29,002634.XSHE
2016-02-29,000520.XSHE
2016-02-29,300278.XSHE
2016-02-29,002779.XSHE
2016-02-29,002451.XSHE
2016-02-29,600976.XSHG
2016-02-29,000762.XSHE
2016-02-29,300202.XSHE
2016-02-29,300013.XSHE
2016-02-29,300456.XSHE
2016-02-29,300333.XSHE
2016-02-29,601718.XSHG
2016-02-29,002189.XSHE
2016-02-29,002629.XSHE
2016-02-29,300096.XSHE
2016-02-29,002517.XSHE
2016-02-29,300208.XSHE
2016-02-29,600678.XSHG
2016-02-29,600807.XSHG
2016-02-29,300042.XSHE
2016-02-29,600779.XSHG
2016-02-29,002460.XSHE
2016-02-29,300014.XSHE
2016-02-29,002368.XSHE
2016-02-29,002292.XSHE
2016-02-29,600618.XSHG
2016-02-29,300323.XSHE
2016-02-29,600165.XSHG
2016-02-29,603600.XSHG
2016-02-29,000779.XSHE
2016-02-29,002253.XSHE
2016-02-29,300377.XSHE
2016-02-29,600707.XSHG
2016-02-29,600265.XSHG
2016-02-29,300319.XSHE
2016-02-29,002175.XSHE
2016-02-29,603703.XSHG
2016-02-29,300449.XSHE
2016-02-29,300250.XSHE
2016-02-29,600053.XSHG
2016-02-29,002724.XSHE
2016-02-29,300446.XSHE
2016-02-29,002474.XSHE
2016-02-29,300066.XSHE
2016-02-29,002416.XSHE
2016-02-29,300093.XSHE
2016-02-29,300443.XSHE
2016-02-29,300109.XSHE
2016-02-29,300032.XSHE
2016-02-29,002741.XSHE
2016-02-29,002484.XSHE
2016-02-29,002345.XSHE
2016-02-29,300322.XSHE
2016-02-29,600608.XSHG
2016-02-29,600146.XSHG
2016-02-29,300464.XSHE
2016-02-29,300051.XSHE
2016-02-29,300280.XSHE
2016-02-29,300048.XSHE
2016-02-29,300069.XSHE
2016-02-29,000856.XSHE
2016-02-29,600781.XSHG
2016-02-29,603006.XSHG
2016-02-29,300379.XSHE
2016-02-29,002706.XSHE
2016-02-29,600480.XSHG
2016-02-29,600405.XSHG
2016-02-29,601388.XSHG
2016-02-29,600306.XSHG
2016-02-29,000403.XSHE
2016-02-29,600892.XSHG
2016-02-29,300466.XSHE
2016-02-29,000018.XSHE
2016-02-29,600218.XSHG
2016-02-29,300440.XSHE
2016-02-29,300158.XSHE
2016-02-29,600604.XSHG
2016-02-29,300355.XSHE
2016-02-29,600605.XSHG
2016-02-29,300308.XSHE
2016-02-29,002181.XSHE
2016-02-29,300161.XSHE
2016-02-29,300243.XSHE
2016-02-29,300268.XSHE
2016-02-29,002462.XSHE
2016-02-29,002077.XSHE
2016-02-29,002781.XSHE
2016-02-29,300234.XSHE
2016-02-29,600237.XSHG
2016-02-29,002248.XSHE
2016-02-29,600113.XSHG
2016-02-29,002229.XSHE
2016-02-29,000590.XSHE
2016-02-29,300223.XSHE
2016-02-29,600401.XSHG
2016-02-29,600984.XSHG
2016-02-29,002488.XSHE
2016-02-29,300309.XSHE
2016-02-29,601199.XSHG
2016-02-29,300374.XSHE
2016-02-29,002535.XSHE
2016-02-29,002373.XSHE
2016-02-29,300029.XSHE
2016-02-29,300037.XSHE
2016-02-29,000567.XSHE
2016-02-29,600345.XSHG
2016-02-29,603866.XSHG
2016-02-29,600693.XSHG
2016-02-29,600667.XSHG
2016-02-29,002153.XSHE
2016-02-29,601137.XSHG
2016-02-29,300167.XSHE
2016-02-29,300205.XSHE
2016-02-29,300101.XSHE
2016-02-29,600682.XSHG
2016-02-29,002551.XSHE
2016-02-29,300229.XSHE
2016-02-29,603108.XSHG
2016-02-29,300131.XSHE
2016-02-29,000677.XSHE
2016-02-29,002134.XSHE
2016-02-29,603268.XSHG
2016-02-29,002319.XSHE
2016-02-29,300372.XSHE
2016-02-29,000526.XSHE
2016-02-29,002602.XSHE
2016-02-29,300397.XSHE
2016-02-29,002263.XSHE
2016-02-29,000673.XSHE
2016-02-29,600836.XSHG
2016-02-29,002287.XSHE
2016-02-29,300491.XSHE
2016-02-29,000037.XSHE
2016-02-29,300045.XSHE
2016-02-29,300103.XSHE
2016-02-29,600728.XSHG
2016-02-29,300076.XSHE
2016-02-29,600691.XSHG
2016-02-29,300311.XSHE
2016-02-29,600722.XSHG
2016-02-29,002568.XSHE
2016-02-29,603308.XSHG
2016-02-29,002481.XSHE
2016-02-29,000973.XSHE
2016-02-29,300451.XSHE
2016-02-29,600806.XSHG
2016-02-29,300165.XSHE
2016-02-29,002620.XSHE
2016-02-29,000927.XSHE
