,abbrev_symbol,board_type,de_listed_date,exchange,industry_code,industry_name,listed_date,order_book_id,round_lot,sector_code,sector_code_name,special_type,status,symbol,type
165,SLL,MainBoard,2007-04-30,XSHG,C32,有色金属冶炼和压延加工业,2000-07-19,600296.XSHG,100.0,Materials,原材料,Other,Delisted,S兰铝,CS
166,AFYL,UNKNOWN,0000-00-00,XSHE,C24,文教、工美、体育和娱乐用品制造业,2009-09-10,002292.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,奥飞娱乐,CS
167,YLT,MainBoard,0000-00-00,XSHG,C15,酒、饮料和精制茶制造业,1999-09-16,600197.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,伊力特,CS
168,NFZY,MainBoard,0000-00-00,XSHG,A01,农业,2001-01-19,600313.XSHG,100.0,Industrials,工业,Normal,Active,农发种业,CS
169,HDGF,MainBoard,0000-00-00,XSHG,C18,纺织服装、服饰业,2001-01-08,600400.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,红豆股份,CS
170,XYZC,MainBoard,0000-00-00,XSHE,C34,通用设备制造业,1997-01-06,000678.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,襄阳轴承,CS
171,SZGD,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2006-11-16,002079.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,苏州固锝,CS
172,ASD,UNKNOWN,0000-00-00,XSHE,C33,金属制品业,2010-05-11,002403.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,爱仕达,CS
173,CJZQ,MainBoard,0000-00-00,XSHE,J67,资本市场服务,1997-07-31,000783.XSHE,100.0,Financials,金融,Normal,Active,长江证券,CS
174,THHD,UNKNOWN,0000-00-00,XSHE,C35,专用设备制造业,2010-03-12,002366.XSHE,100.0,Industrials,工业,Normal,Active,台海核电,CS
175,HFGF,UNKNOWN,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-11-09,002496.XSHE,100.0,Materials,原材料,Normal,Active,辉丰股份,CS
176,GYGN,GEM,0000-00-00,XSHE,C32,有色金属冶炼和压延加工业,2009-12-25,300034.XSHE,100.0,Materials,原材料,Normal,Active,钢研高纳,CS
177,ZYD,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,1992-08-05,600610.XSHG,100.0,Industrials,工业,Normal,Active,中毅达,CS
178,HHKJ,UNKNOWN,0000-00-00,XSHE,C35,专用设备制造业,2011-12-20,002645.XSHE,100.0,Industrials,工业,Normal,Active,华宏科技,CS
179,WMKJ,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2017-08-31,300698.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,万马科技,CS
180,SDZG,UNKNOWN,0000-00-00,XSHE,C34,通用设备制造业,2011-07-07,002598.XSHE,100.0,Industrials,工业,Normal,Active,山东章鼓,CS
181,FHDZ,MainBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,1994-05-09,000561.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,烽火电子,CS
182,SYB,UNKNOWN,0000-00-00,XSHE,I64,互联网和相关服务,2006-12-15,002095.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,生意宝,CS
183,ZGYH,MainBoard,0000-00-00,XSHG,J66,货币金融服务,2006-07-05,601988.XSHG,100.0,Financials,金融,Normal,Active,中国银行,CS
184,XHWX,MainBoard,0000-00-00,XSHG,R85,新闻和出版业,2016-08-08,601811.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,新华文轩,CS
185,LLHD,UNKNOWN,0000-00-00,XSHE,I65,软件和信息技术服务业,2009-08-21,002280.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,联络互动,CS
186,ZGHX,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,2010-01-07,601117.XSHG,100.0,Industrials,工业,Normal,Active,中国化学,CS
187,HWKJ,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,2017-06-07,603496.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,恒为科技,CS
188,JZTZ,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2002-09-19,600560.XSHG,100.0,Industrials,工业,Normal,Active,金自天正,CS
189,SDSW,MainBoard,0000-00-00,XSHG,C14,食品制造业,2017-08-23,603079.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,圣达生物,CS
190,XYCZ,GEM,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2016-12-01,300568.XSHE,100.0,Materials,原材料,Normal,Active,星源材质,CS
191,HZSZ,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-04-02,002383.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,合众思壮,CS
192,WHYY,UNKNOWN,0000-00-00,XSHE,C27,医药制造业,2007-01-24,002107.XSHE,100.0,HealthCare,医疗保健,Normal,Active,沃华医药,CS
193,BBDQ,MainBoard,0000-00-00,XSHG,C38,电气机械及器材制造业,2001-02-28,600550.XSHG,100.0,Industrials,工业,Normal,Active,保变电气,CS
194,*STDY,MainBoard,0000-00-00,XSHG,B06,煤炭开采和洗选业,2003-10-09,600403.XSHG,100.0,Energy,能源,StarST,Active,*ST大有,CS
195,ZDLD,UNKNOWN,0000-00-00,XSHE,C34,通用设备制造业,2017-08-29,002896.XSHE,100.0,Industrials,工业,Normal,Active,中大力德,CS
196,TJSM,GEM,0000-00-00,XSHE,C27,医药制造业,2017-04-21,300642.XSHE,100.0,HealthCare,医疗保健,Normal,Active,透景生命,CS
197,LDGD,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2007-12-03,002189.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,利达光电,CS
198,HXXF,MainBoard,0000-00-00,XSHG,K70,房地产业,2003-12-30,600340.XSHG,100.0,Financials,金融,Normal,Active,华夏幸福,CS
199,SNFZ,UNKNOWN,0000-00-00,XSHE,A03,畜牧业,2009-10-21,002299.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,圣农发展,CS
200,STCL,MainBoard,0000-00-00,XSHG,F51,批发业,1996-07-01,600710.XSHG,100.0,Industrials,工业,ST,Active,ST常林,CS
201,SFHW,UNKNOWN,0000-00-00,XSHE,F52,零售业,2015-12-09,002780.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,三夫户外,CS
202,ZSJR,UNKNOWN,0000-00-00,XSHE,C22,造纸及纸制品业,2010-11-25,002511.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,中顺洁柔,CS
203,JHJT,MainBoard,0000-00-00,XSHG,E50,建筑装饰和其他建筑业,2011-08-18,601886.XSHG,100.0,Industrials,工业,Normal,Active,江河集团,CS
204,PYHC,GEM,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2015-06-30,300481.XSHE,100.0,Materials,原材料,Normal,Active,濮阳惠成,CS
205,THYY,GEM,0000-00-00,XSHE,C27,医药制造业,2017-03-31,300636.XSHE,100.0,HealthCare,医疗保健,Normal,Active,同和药业,CS
206,XMJK,MainBoard,0000-00-00,XSHG,J69,其他金融业,2001-08-28,600599.XSHG,100.0,Financials,金融,Normal,Active,熊猫金控,CS
207,WTKJ,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,1996-08-28,600745.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,闻泰科技,CS
208,NBGF,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2015-01-20,603788.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,宁波高发,CS
209,AKKJ,UNKNOWN,0000-00-00,XSHE,C38,电气机械及器材制造业,2011-08-15,002610.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,爱康科技,CS
210,WXSH,UNKNOWN,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2011-12-28,002648.XSHE,100.0,Materials,原材料,Normal,Active,卫星石化,CS
211,CTNY,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,1993-09-24,600674.XSHG,100.0,Utilities,公用事业,Normal,Active,川投能源,CS
212,CYJT,MainBoard,0000-00-00,XSHG,C39,计算机、通信和其他电子设备制造业,2002-12-02,600525.XSHG,100.0,Industrials,工业,Normal,Active,长园集团,CS
213,YHGF,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2017-09-07,002897.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,意华股份,CS
214,YCZN,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2015-05-29,603901.XSHG,100.0,Industrials,工业,Normal,Active,永创智能,CS
215,CTH,MainBoard,0000-00-00,XSHG,C27,医药制造业,2000-02-21,600227.XSHG,100.0,HealthCare,医疗保健,Normal,Active,赤天化,CS
216,JYKJ,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2017-05-15,002869.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,金溢科技,CS
217,HZYL,GEM,0000-00-00,XSHE,M74,专业技术服务业,2017-05-05,300649.XSHE,100.0,Industrials,工业,Normal,Active,杭州园林,CS
218,BHGF,MainBoard,0000-00-00,XSHE,D46,水的生产和供应业,1996-09-13,000605.XSHE,100.0,HealthCare,医疗保健,Normal,Active,渤海股份,CS
219,DRJT,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,1996-06-18,600718.XSHG,100.0,InformationTechnology,信息技术,Normal,Active,东软集团,CS
220,THKJ,MainBoard,0000-00-00,XSHG,C38,电气机械及器材制造业,2002-07-03,600590.XSHG,100.0,Industrials,工业,Normal,Active,泰豪科技,CS
221,GHKJ,UNKNOWN,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2015-02-16,002741.XSHE,100.0,Materials,原材料,Normal,Active,光华科技,CS
222,HCYS,GEM,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,2010-10-26,300133.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,华策影视,CS
223,HTDL,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2003-04-08,600343.XSHG,100.0,Industrials,工业,Normal,Active,航天动力,CS
224,HTDQ,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2004-07-26,002025.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,航天电器,CS
225,ZCGF,MainBoard,0000-00-00,XSHE,F51,批发业,2000-09-06,000151.XSHE,100.0,Industrials,工业,Normal,Active,中成股份,CS
226,HXGF,UNKNOWN,0000-00-00,XSHE,G55,水上运输业,2009-12-16,002320.XSHE,100.0,Industrials,工业,Normal,Active,海峡股份,CS
227,XALY,MainBoard,0000-00-00,XSHE,N78,公共设施管理业,1996-09-26,000610.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,西安旅游,CS
228,JMKJ,GEM,0000-00-00,XSHE,C35,专用设备制造业,2012-07-05,300334.XSHE,100.0,Industrials,工业,Normal,Active,津膜科技,CS
229,YZGF,MainBoard,0000-00-00,XSHG,C14,食品制造业,2016-12-28,603886.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,元祖股份,CS
230,HLGF,MainBoard,0000-00-00,XSHG,C21,家具制造业,2017-11-21,603661.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,恒林股份,CS
231,DQHK,MainBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2000-07-26,000985.XSHE,100.0,Materials,原材料,Normal,Active,大庆华科,CS
232,ZTQC,MainBoard,0000-00-00,XSHE,C36,汽车制造业,2000-06-16,000980.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,众泰汽车,CS
233,*STBS,MainBoard,0000-00-00,XSHE,C34,通用设备制造业,1996-04-19,000595.XSHE,100.0,Industrials,工业,StarST,Active,*ST宝实,CS
234,KTDY,GEM,0000-00-00,XSHE,C38,电气机械及器材制造业,2010-12-29,300153.XSHE,100.0,Industrials,工业,Normal,Active,科泰电源,CS
235,BDYY,MainBoard,0000-00-00,XSHE,C27,医药制造业,1997-06-16,000788.XSHE,100.0,HealthCare,医疗保健,Normal,Active,北大医药,CS
236,YSGF,UNKNOWN,0000-00-00,XSHE,E50,建筑装饰和其他建筑业,2010-03-23,002375.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,亚厦股份,CS
237,HDGF,MainBoard,0000-00-00,XSHG,C32,有色金属冶炼和压延加工业,2001-12-20,600331.XSHG,100.0,Materials,原材料,Normal,Active,宏达股份,CS
238,SDGF,MainBoard,0000-00-00,XSHG,F51,批发业,1993-01-07,600626.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,申达股份,CS
239,*STSH,MainBoard,2010-01-25,XSHG,G56,航空运输业,2002-10-11,600591.XSHG,100.0,Industrials,工业,Other,Delisted,*ST上航,CS
240,SHZK,UNKNOWN,0000-00-00,XSHE,C34,通用设备制造业,2005-06-07,002050.XSHE,100.0,Industrials,工业,Normal,Active,三花智控,CS
241,NDGF,MainBoard,0000-00-00,XSHG,C32,有色金属冶炼和压延加工业,1997-10-07,600110.XSHG,100.0,Industrials,工业,Normal,Active,诺德股份,CS
242,AZSS,MainBoard,0000-00-00,XSHG,C18,纺织服装、服饰业,2017-02-14,603839.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,安正时尚,CS
243,XJCJ,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2003-12-03,600545.XSHG,100.0,Materials,原材料,Normal,Active,新疆城建,CS
244,XSJ,MainBoard,0000-00-00,XSHG,F52,零售业,1993-01-19,600628.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,新世界,CS
245,YJPZ,UNKNOWN,0000-00-00,XSHE,C14,食品制造业,2017-02-08,002847.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,盐津铺子,CS
246,JRWN,GEM,0000-00-00,XSHE,C38,电气机械及器材制造业,2010-09-02,300116.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,坚瑞沃能,CS
247,ZCKJ,MainBoard,0000-00-00,XSHG,E48,土木工程建筑业,1997-06-03,600072.XSHG,100.0,Industrials,工业,Normal,Active,中船科技,CS
248,NJGY,MainBoard,0000-00-00,XSHE,D45,燃气生产和供应业,1996-08-06,000421.XSHE,100.0,Industrials,工业,Normal,Active,南京公用,CS
249,TSL,MainBoard,0000-00-00,XSHG,C27,医药制造业,2002-08-23,600535.XSHG,100.0,HealthCare,医疗保健,Normal,Active,天士力,CS
250,WFGF,MainBoard,0000-00-00,XSHG,F52,零售业,2011-06-03,601010.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,文峰股份,CS
251,ZMJ,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2010-08-03,601717.XSHG,100.0,Industrials,工业,Normal,Active,郑煤机,CS
252,LDJT,MainBoard,0000-00-00,XSHG,C29,橡胶和塑料制品业,2016-04-21,603726.XSHG,100.0,Industrials,工业,Normal,Active,朗迪集团,CS
253,HBGF,UNKNOWN,0000-00-00,XSHE,C32,有色金属冶炼和压延加工业,2008-05-20,002237.XSHE,100.0,Materials,原材料,Normal,Active,恒邦股份,CS
254,ZFT,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2016-11-01,300560.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,中富通,CS
255,YJPJ,MainBoard,0000-00-00,XSHE,C15,酒、饮料和精制茶制造业,1997-07-16,000729.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,燕京啤酒,CS
256,JSGF,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,2001-01-10,600389.XSHG,100.0,Materials,原材料,Normal,Active,江山股份,CS
257,LHHT,GEM,0000-00-00,XSHE,C38,电气机械及器材制造业,2016-03-22,300484.XSHE,100.0,Industrials,工业,Normal,Active,蓝海华腾,CS
258,RSSH,UNKNOWN,0000-00-00,XSHE,C28,化学纤维制造业,2010-11-02,002493.XSHE,100.0,Materials,原材料,Normal,Active,荣盛石化,CS
259,FXGF,MainBoard,0000-00-00,XSHE,K70,房地产业,1999-06-18,000926.XSHE,100.0,Financials,金融,Normal,Active,福星股份,CS
260,DXA,UNKNOWN,0000-00-00,XSHE,C17,纺织业,2015-06-10,002761.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,多喜爱,CS
261,LJYY,UNKNOWN,0000-00-00,XSHE,C27,医药制造业,2015-03-24,002750.XSHE,100.0,HealthCare,医疗保健,Normal,Active,龙津药业,CS
262,LXGF,MainBoard,0000-00-00,XSHG,C34,通用设备制造业,2002-08-05,600592.XSHG,100.0,Industrials,工业,Normal,Active,龙溪股份,CS
263,KZJM,UNKNOWN,0000-00-00,XSHE,C38,电气机械及器材制造业,2016-11-24,002823.XSHE,100.0,Industrials,工业,Normal,Active,凯中精密,CS
264,HYRJ,GEM,0000-00-00,XSHE,I65,软件和信息技术服务业,2011-10-26,300271.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,华宇软件,CS
265,DBKJ,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2011-09-20,002618.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,丹邦科技,CS
266,SYKJ,MainBoard,0000-00-00,XSHE,S90,综合,1999-05-07,000909.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,数源科技,CS
267,XYGJ,GEM,0000-00-00,XSHE,L72,商务服务业,2017-02-15,300612.XSHE,100.0,Industrials,工业,Normal,Active,宣亚国际,CS
268,*STYS,MainBoard,0000-00-00,XSHG,I65,软件和信息技术服务业,1996-11-15,600767.XSHG,100.0,InformationTechnology,信息技术,StarST,Active,*ST运盛,CS
269,ZWDZ,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2011-10-12,300270.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,中威电子,CS
270,YDHB,MainBoard,0000-00-00,XSHG,N77,生态保护和环境治理业,2000-11-01,600292.XSHG,100.0,Industrials,工业,Normal,Active,远达环保,CS
271,TKSW,UNKNOWN,0000-00-00,XSHE,C13,农副食品加工业,2006-12-26,002100.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,天康生物,CS
272,LQGF,UNKNOWN,0000-00-00,XSHE,C30,非金属矿物制品业,2012-04-26,002671.XSHE,100.0,Materials,原材料,Normal,Active,龙泉股份,CS
273,HSGF,MainBoard,0000-00-00,XSHG,C19,皮革、毛皮、羽毛及其制品和制鞋业,2016-06-29,603958.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,哈森股份,CS
274,LSRF,GEM,0000-00-00,XSHE,C27,医药制造业,2016-09-13,300534.XSHE,100.0,HealthCare,医疗保健,Normal,Active,陇神戎发,CS
275,SKJA,MainBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,1992-03-27,000016.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,深康佳A,CS
276,CLGF,MainBoard,0000-00-00,XSHG,C38,电气机械及器材制造业,1994-04-25,600854.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,春兰股份,CS
277,NYYH,MainBoard,0000-00-00,XSHG,J66,货币金融服务,2010-07-15,601288.XSHG,100.0,Financials,金融,Normal,Active,农业银行,CS
278,CSQS,MainBoard,0000-00-00,XSHG,C36,汽车制造业,2017-01-05,603035.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,常熟汽饰,CS
279,QLS,MainBoard,0000-00-00,XSHG,C30,非金属矿物制品业,1996-07-16,600720.XSHG,100.0,Materials,原材料,Normal,Active,祁连山,CS
280,CCYS,UNKNOWN,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,2006-10-12,002071.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,长城影视,CS
281,HQT,MainBoard,0000-00-00,XSHG,C19,皮革、毛皮、羽毛及其制品和制鞋业,2015-06-29,603116.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,红蜻蜓,CS
282,JKWH,GEM,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2015-05-15,300459.XSHE,100.0,Materials,原材料,Normal,Active,金科文化,CS
283,ZGHJ,MainBoard,0000-00-00,XSHE,S90,综合,1998-09-02,000881.XSHE,100.0,Industrials,工业,Normal,Active,中广核技,CS
284,ADJM,MainBoard,0000-00-00,XSHG,C35,专用设备制造业,2017-01-20,603638.XSHG,100.0,Industrials,工业,Normal,Active,艾迪精密,CS
285,HBGD,MainBoard,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,1996-12-10,000665.XSHE,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,湖北广电,CS
286,BASW,GEM,0000-00-00,XSHE,E48,土木工程建筑业,2011-09-16,300262.XSHE,100.0,Utilities,公用事业,Normal,Active,巴安水务,CS
287,GLSC,GEM,0000-00-00,XSHE,A04,渔业,2010-07-08,300094.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,国联水产,CS
288,KLD,MainBoard,0000-00-00,XSHG,E50,建筑装饰和其他建筑业,2015-02-26,603828.XSHG,100.0,Industrials,工业,Normal,Active,柯利达,CS
289,LDRS,UNKNOWN,0000-00-00,XSHE,C13,农副食品加工业,2014-06-26,002726.XSHE,100.0,ConsumerStaples,必需消费品,Normal,Active,龙大肉食,CS
290,SLDZ,UNKNOWN,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2007-06-13,002138.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,顺络电子,CS
291,JTYH,MainBoard,0000-00-00,XSHG,J66,货币金融服务,2007-05-15,601328.XSHG,100.0,Financials,金融,Normal,Active,交通银行,CS
292,FHKG,MainBoard,0000-00-00,XSHE,K70,房地产业,1994-09-12,000046.XSHE,100.0,Financials,金融,Normal,Active,泛海控股,CS
293,RHGF,UNKNOWN,0000-00-00,XSHE,E50,建筑装饰和其他建筑业,2011-09-29,002620.XSHE,100.0,Industrials,工业,Normal,Active,瑞和股份,CS
294,GYGF,UNKNOWN,0000-00-00,XSHE,C36,汽车制造业,2014-01-21,002708.XSHE,100.0,Industrials,工业,Normal,Active,光洋股份,CS
295,JZXN,MainBoard,0000-00-00,XSHG,D44,电力、热力生产和供应业,2017-07-20,601619.XSHG,100.0,Utilities,公用事业,Normal,Active,嘉泽新能,CS
296,DZCM,MainBoard,0000-00-00,XSHG,R85,新闻和出版业,2015-12-10,603999.XSHG,100.0,ConsumerDiscretionary,非必需消费品,Normal,Active,读者传媒,CS
297,HDWY,MainBoard,0000-00-00,XSHG,C30,非金属矿物制品业,2017-04-05,603385.XSHG,100.0,ConsumerStaples,必需消费品,Normal,Active,惠达卫浴,CS
298,XJTY,MainBoard,0000-00-00,XSHG,C26,化学原料及化学制品制造业,1997-06-17,600075.XSHG,100.0,Materials,原材料,Normal,Active,新疆天业,CS
299,XDKJ,GEM,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2016-09-28,300546.XSHE,100.0,InformationTechnology,信息技术,Normal,Active,雄帝科技,CS
300,JZG,MainBoard,0000-00-00,XSHG,G55,水上运输业,1999-06-09,600190.XSHG,100.0,Industrials,工业,Normal,Active,锦州港,CS
